1024;100;seq;LIKEE;100;1;357651616;501769;92948251;23764890;1760620
1024;100;seq;LIKEE;100;1;257813477;352587;70369440;22408940;802668
1024;100;seq;LIKEE;100;1;286393368;464564;77089003;25200116;476433
1024;100;seq;LIKEE;100;1;285835156;694466;92678328;24415715;2774534
1024;100;seq;LIKEE;100;1;272260785;585014;72731240;32679335;331752
1024;500;seq;LIKEE;100;1;299103457;912746;101646608;50884009;940360
1024;500;seq;LIKEE;100;1;269555560;1270934;84306708;52865414;839540
1024;500;seq;LIKEE;100;1;305933740;1099135;185913945;48304386;244778
1024;500;seq;LIKEE;100;1;250842796;938031;85768950;43070985;1017108
1024;500;seq;LIKEE;100;1;315560758;869257;86709002;51241483;875179
1024;1000;seq;LIKEE;100;2;305602550;1060602;102176921;70435810;862925
1024;1000;seq;LIKEE;100;2;351173066;1410668;92757301;57592816;441280
1024;1000;seq;LIKEE;100;2;291895696;1084522;95004447;77967468;739425
1024;1000;seq;LIKEE;100;2;316895289;1289575;85065745;66178914;347198
1024;1000;seq;LIKEE;100;2;293770486;1093615;93577113;67866875;1155730
1024;2000;seq;LIKEE;100;11;247419253;7592415;98936552;112189789;463627
1024;2000;seq;LIKEE;100;11;259442868;1994145;93531377;79830802;723132
1024;2000;seq;LIKEE;100;11;263059496;1918340;99619491;109160338;7407838
1024;2000;seq;LIKEE;100;11;240195618;1885218;95397413;80550643;956627
1024;2000;seq;LIKEE;100;11;248472930;1865800;97950370;85787537;488635
1024;5000;seq;LIKEE;100;11;327833086;3557986;97184165;119014193;2727328
1024;5000;seq;LIKEE;100;11;269180608;4904392;99182117;127121862;2745634
1024;5000;seq;LIKEE;100;11;295235351;3399389;95995430;131488806;405923
1024;5000;seq;LIKEE;100;11;283654069;3669259;90147591;126369552;2380647
1024;5000;seq;LIKEE;100;11;285825673;3520056;100548671;115853627;2741119
1024;7500;seq;LIKEE;100;11;327831687;4165193;97109926;119083593;438142
1024;7500;seq;LIKEE;100;11;313697156;4789425;97997695;140164838;472424
1024;7500;seq;LIKEE;100;11;287693986;5446301;96059297;152309476;1756756
1024;7500;seq;LIKEE;100;11;292230785;9241796;97007152;147369964;2408215
1024;7500;seq;LIKEE;100;11;336745440;6725105;99166017;148266931;2728478
1024;10000;seq;LIKEE;100;12;293004942;10616534;100118004;193726669;2560610
1024;10000;seq;LIKEE;100;12;263624946;5640290;97487129;175904212;2679530
1024;10000;seq;LIKEE;100;12;252460515;34386709;153750607;234492369;10342877
1024;10000;seq;LIKEE;100;12;386055906;6465448;97886064;235015716;683838
1024;10000;seq;LIKEE;100;12;352845991;8771410;93499220;198240700;394849
1024;20000;seq;LIKEE;100;111;420363814;11443001;84870598;349358604;1144114
1024;20000;seq;LIKEE;100;111;385868729;10596505;101487316;339535177;1076035
1024;20000;seq;LIKEE;100;111;394152732;15520018;120645943;561189260;2640364
1024;20000;seq;LIKEE;100;111;369166612;15165803;83473960;377891427;7599290
1024;20000;seq;LIKEE;100;111;382382221;9282553;93147165;332900902;2221247
1024;30000;seq;LIKEE;100;111;394600294;13510198;115737369;380790028;4279794
1024;30000;seq;LIKEE;100;111;390001606;13379263;105965193;416423733;3279647
1024;30000;seq;LIKEE;100;111;388552694;13234958;97868477;379320912;1024450
1024;30000;seq;LIKEE;100;111;359989137;12989737;103175703;374577892;5030615
1024;30000;seq;LIKEE;100;111;392105507;14045834;116970785;354255561;2535977
1024;50000;seq;LIKEE;100;111;410413791;20062903;135234603;1024358744;1751225
1024;50000;seq;LIKEE;100;111;427511353;19658423;126903728;988570520;1128206
1024;50000;seq;LIKEE;100;111;442143945;20201314;127953821;1022263040;6751850
1024;50000;seq;LIKEE;100;111;428263016;21224077;120736855;1045109038;6779161
1024;50000;seq;LIKEE;100;111;395203764;20771939;98369079;1130825076;908015
1024;75000;seq;LIKEE;100;111;536013926;27256774;148778040;1684805397;22075741
1024;75000;seq;LIKEE;100;111;532571266;34691234;116887248;1584276021;1009880
1024;75000;seq;LIKEE;100;111;525138830;25610908;119639133;1597199691;7800736
1024;75000;seq;LIKEE;100;111;605772631;26696622;148284111;1584635401;2282737
1024;75000;seq;LIKEE;100;111;526887707;31861211;82111355;1603364142;927514
1024;100000;seq;LIKEE;100;112;694359007;34500195;130261513;1619745107;4822547
1024;100000;seq;LIKEE;100;112;727139850;35394915;143165542;1594863635;937716
1024;100000;seq;LIKEE;100;112;689699177;34365459;114023046;1640250645;1822568
1024;100000;seq;LIKEE;100;112;714054748;34578557;159812307;1827766212;4743775
1024;100000;seq;LIKEE;100;112;695600936;36512899;87078157;1653669023;1109292
1024;200000;seq;LIKEE;100;1111;1150615777;58292904;162581780;2530259404;5314117
1024;200000;seq;LIKEE;100;1111;1138772310;58618071;154604846;2440919415;4441245
1024;200000;seq;LIKEE;100;1111;1154429684;59556478;174313090;2361041520;4460367
1024;200000;seq;LIKEE;100;1111;1139255525;62258054;277570830;2422639385;5292659
1024;200000;seq;LIKEE;100;1111;1100489220;62131504;177243641;2391612124;6369248
1024;250000;seq;LIKEE;100;1111;1933737439;76830314;160229064;3809152318;9657744
1024;250000;seq;LIKEE;100;1111;2105667517;76931031;158438954;4080426456;5083141
1024;250000;seq;LIKEE;100;1111;1971186657;76605671;192414572;4120313568;5848500
1024;250000;seq;LIKEE;100;1111;2055973449;86140189;168322271;4075833738;5619910
1024;250000;seq;LIKEE;100;1111;1902248728;75276529;159460940;4085395442;4238245
