4048;100;seq;LIKEE;1;12;286598155;427287;99675810;37413242;1305630
4048;100;seq;LIKEE;1;12;272850099;448341;101563140;35534494;1798744
4048;100;seq;LIKEE;1;12;285988598;380748;94692952;32217615;1159095
4048;100;seq;LIKEE;1;12;295108496;492678;89493669;35104358;3552178
4048;100;seq;LIKEE;1;12;270675919;370747;85510510;18542669;1659722
4048;500;seq;LIKEE;1;111;300962466;798547;78088307;58336296;6031388
4048;500;seq;LIKEE;1;111;250239229;1697722;89156162;54452502;18975411
4048;500;seq;LIKEE;1;111;327751796;949718;87118404;70729418;12033218
4048;500;seq;LIKEE;1;111;290370698;925262;133330677;58178599;8146552
4048;500;seq;LIKEE;1;111;260668974;905578;82750845;64824895;4479140
4048;1000;seq;LIKEE;1;112;268839705;1138790;114124954;117304454;20277637
4048;1000;seq;LIKEE;1;112;321935963;1037095;99604776;76297010;17674460
4048;1000;seq;LIKEE;1;112;307582358;1062318;93772549;68661666;6277516
4048;1000;seq;LIKEE;1;112;329032827;1096314;98126881;84820784;30595057
4048;1000;seq;LIKEE;1;112;299543892;1665655;95481613;102337519;18376796
4048;2000;seq;LIKEE;1;1111;257990093;1942768;114247079;72078041;10757489
4048;2000;seq;LIKEE;1;1111;261545059;1964833;97759273;99229883;19256689
4048;2000;seq;LIKEE;1;1111;271023480;2529415;90876820;80635242;21899507
4048;2000;seq;LIKEE;1;1111;258615284;1887081;106612371;83095506;37870053
4048;2000;seq;LIKEE;1;1111;259922862;1906176;98801724;88386562;29608050
4048;5000;seq;LIKEE;1;1111;330581283;5404389;89313783;144236707;13428726
4048;5000;seq;LIKEE;1;1111;287645304;3365646;118237073;152131980;22876476
4048;5000;seq;LIKEE;1;1111;272839321;3888932;89912097;160879533;10136897
4048;5000;seq;LIKEE;1;1111;273880481;3001570;88381927;119347151;12398913
4048;5000;seq;LIKEE;1;1111;306294741;7914642;147374138;124764903;10770968
4048;7500;seq;LIKEE;1;1111;330414000;7490726;86476025;158294973;14140084
4048;7500;seq;LIKEE;1;1111;290704870;5493270;106820324;155808705;13985135
4048;7500;seq;LIKEE;1;1111;338824747;5081384;102957658;128585189;8167183
4048;7500;seq;LIKEE;1;1111;318880657;7597862;87210462;164176068;13409512
4048;7500;seq;LIKEE;1;1111;305360549;5038923;87830335;136529448;9908757
4048;10000;seq;LIKEE;1;1112;661177066;6328506;75363216;231528303;14710101
4048;10000;seq;LIKEE;1;1112;278667142;6255856;89388370;204848176;25541238
4048;10000;seq;LIKEE;1;1112;304606524;7399846;81675634;241581896;23069197
4048;10000;seq;LIKEE;1;1112;325573660;6397920;82943763;163755512;19667044
4048;10000;seq;LIKEE;1;1112;285378848;6083529;126166430;159792211;43998344
4048;20000;seq;LIKEE;1;11111;440154779;10109737;129756032;249843820;89048733
4048;20000;seq;LIKEE;1;11111;327936280;13650133;116855724;290561401;85939892
4048;20000;seq;LIKEE;1;11111;327812784;11087610;167598086;283410004;106170952
