2048;100;seq;LIKEE;1;429218958;
2048;100;seq;LIKEE;1;393584844;
2048;100;seq;LIKEE;1;366307454;
2048;100;seq;LIKEE;1;348806151;
2048;100;seq;LIKEE;1;320368150;
2048;500;seq;LIKEE;1;362481376;
2048;500;seq;LIKEE;1;346061627;
2048;500;seq;LIKEE;1;346628918;
2048;500;seq;LIKEE;1;386434451;
2048;500;seq;LIKEE;1;380256215;
2048;1000;seq;LIKEE;1;422638491;
2048;1000;seq;LIKEE;1;382284486;
2048;1000;seq;LIKEE;1;417877713;
2048;1000;seq;LIKEE;1;396945954;
2048;1000;seq;LIKEE;1;383390228;
2048;2000;seq;LIKEE;1;362623993;
2048;2000;seq;LIKEE;1;373382609;
2048;2000;seq;LIKEE;1;409772078;
2048;2000;seq;LIKEE;1;373656685;
2048;2000;seq;LIKEE;1;312089036;
2048;5000;seq;LIKEE;1;360383168;
2048;5000;seq;LIKEE;1;429513896;
2048;5000;seq;LIKEE;1;385008479;
2048;5000;seq;LIKEE;1;345241582;
2048;5000;seq;LIKEE;1;371971936;
2048;7500;seq;LIKEE;1;374168585;
2048;7500;seq;LIKEE;1;363024646;
2048;7500;seq;LIKEE;1;380200330;
2048;7500;seq;LIKEE;1;393565027;
2048;7500;seq;LIKEE;1;416663869;
2048;10000;seq;LIKEE;1;423382660;
2048;10000;seq;LIKEE;1;432397485;
2048;10000;seq;LIKEE;1;419376093;
2048;10000;seq;LIKEE;1;360626758;
2048;10000;seq;LIKEE;1;371723206;
2048;20000;seq;LIKEE;1;438338399;
2048;20000;seq;LIKEE;1;416136642;
2048;20000;seq;LIKEE;1;430737227;
2048;20000;seq;LIKEE;1;350248400;
2048;20000;seq;LIKEE;1;415787430;
2048;30000;seq;LIKEE;1;393438756;
2048;30000;seq;LIKEE;1;416087275;
2048;30000;seq;LIKEE;1;406087355;
2048;30000;seq;LIKEE;1;393015159;
2048;30000;seq;LIKEE;1;385529069;
2048;50000;seq;LIKEE;1;526090021;
2048;50000;seq;LIKEE;1;511902650;
2048;50000;seq;LIKEE;1;490634388;
2048;50000;seq;LIKEE;1;464886884;
2048;50000;seq;LIKEE;1;494746870;
2048;75000;seq;LIKEE;1;593772650;
2048;75000;seq;LIKEE;1;581961067;
2048;75000;seq;LIKEE;1;626664439;
2048;75000;seq;LIKEE;1;607269320;
2048;75000;seq;LIKEE;1;560716158;
2048;100000;seq;LIKEE;1;793171456;
2048;100000;seq;LIKEE;1;731368843;
2048;100000;seq;LIKEE;1;674008246;
2048;100000;seq;LIKEE;1;716407290;
2048;100000;seq;LIKEE;1;730583500;
2048;200000;seq;LIKEE;1;936214932;
2048;200000;seq;LIKEE;1;993870682;
2048;200000;seq;LIKEE;1;937779615;
2048;200000;seq;LIKEE;1;979444448;
2048;200000;seq;LIKEE;1;1037458463;
2048;250000;seq;LIKEE;1;1194656886;
2048;250000;seq;LIKEE;1;1177747165;
2048;250000;seq;LIKEE;1;1146329064;
2048;250000;seq;LIKEE;1;1215897640;
2048;250000;seq;LIKEE;1;1115699690;
