8096;DB;100;seq;LIKEE;1;12;382297367;3744717
8096;DB;200;seq;LIKEE;1;111;393461841;7597439
8096;DB;500;seq;LIKEE;1;111;435282329;6232524
8096;DB;1000;seq;LIKEE;1;112;451354131;7095862
8096;DB;2000;seq;LIKEE;1;1111;462736026;14880812
8096;DB;5000;seq;LIKEE;1;1111;490235528;16232118
8096;DB;7500;seq;LIKEE;1;1111;517423650;17618022
8096;DB;10000;seq;LIKEE;1;1112;540641192;15382921
8096;DB;15000;seq;LIKEE;1;6112;590765111;55102964
8096;DB;20000;seq;LIKEE;1;11111;674418709;73035277
8096;DB;25000;seq;LIKEE;1;11111;681531421;76180877
8096;DB;30000;seq;LIKEE;1;11111;713246451;71660957
8096;DB;40000;seq;LIKEE;1;11111;777561919;83934755
8096;DB;50000;seq;LIKEE;1;11111;710703165;82345706
8096;DB;75000;seq;LIKEE;1;11111;832225129;77670869
8096;DB;100000;seq;LIKEE;1;11112;1006820057;84510723
8096;DB;150000;seq;LIKEE;1;61112;1833472075;417765011
8096;DB;200000;seq;LIKEE;1;111111;2642535132;864758952
8096;DB;250000;seq;LIKEE;1;111111;3026523682;869904529
8096;DB;500000;seq;LIKEE;1;111111;3450930298;896740751
8096;DB;1000000;seq;LIKEE;1;111112;4252138543;963316219
8096;DB;2000000;seq;LIKEE;1;1111111;31729750654;17631668846
8096;DB;5000000;seq;LIKEE;1;1111111;36276074249;22477424333
8096;DB;10000000;seq;LIKEE;1;1111112;47827504853;20416126554
