512;DB;100;seq;LIKEE;1;12;385780242;2112786
512;DB;200;seq;LIKEE;1;111;340834098;9176030
512;DB;500;seq;LIKEE;1;111;373314247;8823683
512;DB;1000;seq;LIKEE;1;112;375403059;9888178
512;DB;2000;seq;LIKEE;1;1111;447064987;19432931
512;DB;5000;seq;LIKEE;1;1111;487207183;17154388
512;DB;7500;seq;LIKEE;1;1111;495152457;20998185
512;DB;10000;seq;LIKEE;1;1112;498890370;20914716
512;DB;15000;seq;LIKEE;1;6112;589878468;56228506
512;DB;20000;seq;LIKEE;1;11111;756410376;92864365
512;DB;25000;seq;LIKEE;1;11111;758322763;87351306
512;DB;30000;seq;LIKEE;1;11111;746576705;91353432
512;DB;40000;seq;LIKEE;1;11111;747927154;101266153
512;DB;50000;seq;LIKEE;1;11111;789583562;93186694
512;DB;75000;seq;LIKEE;1;11111;800943194;96972429
512;DB;100000;seq;LIKEE;1;11112;1042695172;103765053
512;DB;150000;seq;LIKEE;1;61112;2266405051;936679008
512;DB;200000;seq;LIKEE;1;111111;4186757348;2448561044
512;DB;250000;seq;LIKEE;1;111111;4114859789;2434375431
512;DB;500000;seq;LIKEE;1;111111;4576187743;2535150992
512;DB;1000000;seq;LIKEE;1;111112;5305184391;2469740723
