512;DB;100;seq;LIKEE;10;2;378235431;1292222
512;DB;200;seq;LIKEE;10;11;338479586;2694589
512;DB;500;seq;LIKEE;10;11;386041905;2924056
512;DB;1000;seq;LIKEE;10;12;385050793;2691377
512;DB;2000;seq;LIKEE;10;111;366806189;7920442
512;DB;5000;seq;LIKEE;10;111;418450225;8191714
512;DB;7500;seq;LIKEE;10;111;440106473;8456502
512;DB;10000;seq;LIKEE;10;112;460247397;10278296
512;DB;15000;seq;LIKEE;10;1111;497187907;23097850
512;DB;20000;seq;LIKEE;10;1111;515199071;22796119
512;DB;25000;seq;LIKEE;10;1111;559136355;21278482
512;DB;30000;seq;LIKEE;10;1111;576465733;30408820
512;DB;40000;seq;LIKEE;10;1111;631026900;24773414
512;DB;50000;seq;LIKEE;10;1111;616239818;26650176
512;DB;75000;seq;LIKEE;10;1111;680783317;30093373
512;DB;100000;seq;LIKEE;10;1112;829370574;40026999
512;DB;150000;seq;LIKEE;10;11111;1008958020;113820779
512;DB;200000;seq;LIKEE;10;11111;1130756341;120911960
512;DB;250000;seq;LIKEE;10;11111;1297059063;138832633
512;DB;500000;seq;LIKEE;10;11111;1819462039;188331369
512;DB;1000000;seq;LIKEE;10;11112;2853219936;300090422
512;DB;2000000;seq;LIKEE;10;111111;6060868675;2933268917
512;DB;5000000;seq;LIKEE;10;111111;13770142071;3311656541
512;DB;10000000;seq;LIKEE;10;111112;24853379091;4337433117
